Customer_ID,Name,Age,Gender,Email,Phone,Salary,Purchase_History,Signup_Date,Membership_Level,Feedback
4621,Grace,22.0,nan,,+234803131811,150000.0,10,2036-02-06,Silver, Poor
4683, Hannah  ,30.0,F,user3622@gmail.com,+234805284547,70000.0,6,2036-02-07,Gold,Excellent
8872,Eve,50.0,Male,user2815@gmail.com,+234805317620,150000.0,4,2036-02-08,Platinum,Excellent
6310,Hannah,22.0,nan,user2595@gmail.com,+234808678554,-5000.0,-4,2036-02-09,Gold,Good
1652,Hannah,30.0,F,user309@gmail.com,+234801353636,70000.0,-3,2036-02-10,Silver, Bad 
6799,Hannah,60.0,M,,+234807495252,70000.0,-1,2036-02-11,Unknown,Good
9812,Eve,,F,user4920@gmail.com,+234803394064,2500000.0,10,2036-02-12,Unknown, Poor
4790,Bob,18.0,Male,user4868@gmail.com,+234802148250,2500000.0,15,2036-02-13,Bronze, Bad 
2645,David,22.0,M,user2187@gmail.com,+234806436710,-5000.0,7,2036-02-14,nan, Bad 
5512,Frank,,M,user1183@gmail.com,+234809082815,,18,2036-02-15,Platinum, Average
5759,Bob,,M,user4256@gmail.com,Invalid,100000.0,12,2036-02-16,VIP, Average
6874,Grace,,Female,user3803@gmail.com,+234808241852,2500000.0,-4,2036-02-17,Platinum,Good
4688,Grace,30.0,Female,user1204@gmail.com,+234801720800,,18,2036-02-18,Gold,Good
8689,Frank,25.0,M,user2298@gmail.com,+234808263854,-5000.0,-5,2036-02-19,nan,Excellent
2379,Grace,30.0,nan,user1789@gmail.com,+234804087730,100000.0,3,2036-02-20,Platinum,Excellent
5243,Charlie,25.0,nan,user2398@gmail.com,+234809168099,100000.0,12,2036-02-21,Bronze,nan
7507,Frank,30.0,nan,user1669@gmail.com,+234808196199,-5000.0,-1,2036-02-22,Platinum,nan
8819, Eve  ,40.0,Male,user3502@gmail.com,+234804545681,100000.0,-3,2036-02-23,VIP,nan
9593,Grace,50.0,M,user1953@gmail.com,+234806554552,70000.0,-1,2036-02-24,Unknown,Excellent
3653, Grace  ,18.0,nan,user3584@gmail.com,+234804936458,2500000.0,6,2036-02-25,nan, Bad 
6611,Alice,25.0,M,user1264@gmail.com,Invalid,-5000.0,2,2036-02-26,Gold, Poor
7127, Alice  ,50.0,F,user943@gmail.com,Invalid,70000.0,2,2036-02-27,Gold,Good
4923,Alice,40.0,nan,user3860@gmail.com,+234805899102,2500000.0,16,2036-02-28,Silver,Excellent
9459,Frank,,F,user4715@gmail.com,+234805297746,2500000.0,19,2036-02-29,nan, Bad 
6912,Eve,30.0,F,user4685@gmail.com,+234809531510,70000.0,1,2036-03-01,Gold, Average
6130, Frank  ,35.0,nan,user1857@gmail.com,+234803783385,2500000.0,-4,2036-03-02,VIP, Poor
6439,Hannah,50.0,UNKNOWN,user1124@gmail.com,Invalid,,-5,2036-03-03,VIP, Average
8880,David,30.0,F,user4401@gmail.com,Invalid,50000.0,18,2036-03-04,Unknown,nan
7449,Eve,,nan,user1831@gmail.com,+234805651569,150000.0,-5,2036-03-05,Gold, Average
2725,Eve,25.0,F,user4327@gmail.com,+234807380730,-5000.0,2,2036-03-06,Unknown, Poor
8522,Hannah,50.0,Male,user4423@gmail.com,+234803342411,-5000.0,19,2036-03-07,Platinum, Bad 
5784,Frank,22.0,Female,user3573@gmail.com,+234801717344,-5000.0,11,2036-03-08,VIP, Average
2232,Frank,30.0,Female,user1806@gmail.com,+234802030807,100000.0,17,2036-03-09,Gold, Bad 
9808,Alice,50.0,Female,user2334@gmail.com,+234805712259,-5000.0,-1,2036-03-10,Gold, Average
9338,Eve,60.0,UNKNOWN,user2578@gmail.com,+234802743450,-5000.0,8,2036-03-11,Platinum,Excellent
8446,Alice,40.0,M,,+234808494108,,2,2036-03-12,Unknown,nan
5616,David,,F,user2941@gmail.com,+234805701330,70000.0,14,2036-03-13,nan, Poor
5725,Charlie,25.0,Male,user960@gmail.com,+234805348524,150000.0,12,2036-03-14,Gold,Good
4677,Alice,18.0,UNKNOWN,user393@gmail.com,+234804724189,70000.0,17,2036-03-15,Bronze, Poor
7287,Frank,18.0,Female,user910@gmail.com,+234806585579,50000.0,1,2036-03-16,Silver, Average
9480,Grace,40.0,UNKNOWN,user4565@gmail.com,+234802791537,70000.0,18,2036-03-17,VIP, Average
2409,Bob,22.0,Male,user1962@gmail.com,+234806712683,100000.0,8,2036-03-18,Platinum,nan
9205, Charlie  ,22.0,nan,user3839@gmail.com,+234802742896,30000.0,19,2036-03-19,Platinum,Excellent
1256,David,35.0,UNKNOWN,user419@gmail.com,+234803181776,2500000.0,8,2036-03-20,Silver,Excellent
2721,Grace,35.0,Female,,+234807040013,-5000.0,0,2036-03-21,Bronze, Poor
2423, Frank  ,,M,user3506@gmail.com,+234801751423,150000.0,-3,2036-03-22,Silver,Good
5953,Charlie,,Female,user4076@gmail.com,+234809487085,-5000.0,15,2036-03-23,Gold,nan
3990, Hannah  ,35.0,Female,user2582@gmail.com,+234801467284,70000.0,8,2036-03-24,nan, Poor
2195,Frank,40.0,Female,,+234805794728,2500000.0,8,2036-03-25,Unknown,Good
5559, Alice  ,,UNKNOWN,user2611@gmail.com,+234808461635,50000.0,-3,2036-03-26,Platinum, Bad 
5365,Grace,25.0,Male,user1071@gmail.com,+234802712224,150000.0,4,2036-03-27,Unknown, Average
2244,Frank,60.0,Female,user3316@gmail.com,+234804847204,30000.0,3,2036-03-28,Unknown, Bad 
7766,Grace,35.0,nan,user2566@gmail.com,+234803644825,150000.0,15,2036-03-29,Unknown, Poor
6302, David  ,22.0,UNKNOWN,user1122@gmail.com,+234806943625,2500000.0,1,2036-03-30,nan,Good
2306,Bob,25.0,Male,user1346@gmail.com,+234808844895,2500000.0,1,2036-03-31,Unknown,Good
3402,Alice,,M,user3685@gmail.com,+234801127183,-5000.0,1,2036-04-01,Gold, Bad 
1496,Alice,,Female,,+234808550580,-5000.0,6,2036-04-02,nan,Excellent
4399,Grace,30.0,F,user4044@gmail.com,+234808863803,100000.0,-2,2036-04-03,Platinum,Excellent
1909,David,40.0,UNKNOWN,user427@gmail.com,+234802461543,100000.0,14,2036-04-04,Unknown,nan
1372,David,22.0,nan,user287@gmail.com,+234802500368,100000.0,7,2036-04-05,Platinum, Bad 
7236, Charlie  ,18.0,M,,+234802848306,50000.0,-3,2036-04-06,nan,Excellent
2344,Bob,18.0,M,user4482@gmail.com,+234807977554,30000.0,14,2036-04-07,Unknown,Good
9515,Frank,,M,user1998@gmail.com,+234805832523,100000.0,3,2036-04-08,Gold, Poor
3431,Charlie,30.0,UNKNOWN,user4181@gmail.com,+234805540469,-5000.0,15,2036-04-09,Silver,Excellent
5670,Frank,22.0,Male,user4636@gmail.com,+234804070716,70000.0,16,2036-04-10,Unknown,nan
3784,Frank,40.0,F,user4928@gmail.com,+234801459909,30000.0,14,2036-04-11,VIP,Good
2695,Frank,,nan,user458@gmail.com,+234809001956,100000.0,7,2036-04-12,VIP,nan
2907, Charlie  ,,Male,user1879@gmail.com,+234803668753,2500000.0,-5,2036-04-13,Silver, Poor
5814,Alice,18.0,Female,user1457@gmail.com,+234809176509,30000.0,17,2036-04-14,Bronze,Good
1780,David,50.0,F,user732@gmail.com,+234808820311,150000.0,17,2036-04-15,nan, Average
2019,Alice,60.0,Male,,Invalid,70000.0,0,2036-04-16,Silver, Poor
2403,Bob,25.0,Female,user3894@gmail.com,+234806316156,,14,2036-04-17,Silver, Average
2426,Charlie,35.0,F,user132@gmail.com,+234805558588,100000.0,18,2036-04-18,Silver,Excellent
9855,Hannah,,UNKNOWN,user3014@gmail.com,+234805124511,2500000.0,2,2036-04-19,VIP,nan
6868,Bob,40.0,nan,user2175@gmail.com,+234802975139,70000.0,11,2036-04-20,Platinum,Excellent
1010,David,50.0,nan,,+234809580629,2500000.0,19,2036-04-21,Bronze,Good
7330,David,40.0,Female,user3855@gmail.com,+234807614828,50000.0,18,2036-04-22,nan, Bad 
3825, Eve  ,18.0,Male,user4302@gmail.com,+234804076347,150000.0,12,2036-04-23,Bronze,Good
8464,Bob,,F,user741@gmail.com,+234809618141,100000.0,19,2036-04-24,Bronze,nan
4003, Hannah  ,,Female,user4700@gmail.com,Invalid,,-2,2036-04-25,Gold,nan
8195,Alice,18.0,Female,user3240@gmail.com,+234801821293,2500000.0,6,2036-04-26,Unknown,nan
7720,Grace,22.0,UNKNOWN,user604@gmail.com,+234804023513,150000.0,16,2036-04-27,Silver, Average
4088,Hannah,22.0,Female,user1097@gmail.com,+234804212899,70000.0,10,2036-04-28,Platinum,nan
2789,Bob,60.0,F,user45@gmail.com,+234802919890,150000.0,12,2036-04-29,Platinum, Poor
4036, Charlie  ,25.0,M,user1120@gmail.com,+234809872375,70000.0,4,2036-04-30,Gold, Bad 
8377,David,30.0,F,user1685@gmail.com,+234805815668,2500000.0,-2,2036-05-01,VIP,Good
8598,David,35.0,F,user3490@gmail.com,+234806838122,30000.0,-4,2036-05-02,Gold, Average
5838,Bob,,UNKNOWN,user4306@gmail.com,+234803856098,100000.0,19,2036-05-03,Gold, Average
6872,Hannah,50.0,UNKNOWN,user1463@gmail.com,+234803124080,,9,2036-05-04,Silver,Excellent
4653, Bob  ,35.0,nan,user721@gmail.com,+234809336892,50000.0,3,2036-05-05,VIP,Good
5299,Frank,60.0,nan,user2694@gmail.com,+234806413106,30000.0,9,2036-05-06,Unknown,Good
1973,Bob,,Female,user3494@gmail.com,+234804259970,100000.0,-1,2036-05-07,Unknown,nan
8083, Frank  ,30.0,nan,user1147@gmail.com,+234809966278,,13,2036-05-08,Gold,nan
6494,Hannah,40.0,UNKNOWN,user4689@gmail.com,+234805494958,30000.0,-3,2036-05-09,Unknown, Average
4406,Charlie,25.0,Female,user501@gmail.com,+234802737470,,11,2036-05-10,Platinum,Good
6150,Charlie,35.0,M,user459@gmail.com,+234809917311,150000.0,7,2036-05-11,Silver,nan
4129, Alice  ,35.0,Male,user3434@gmail.com,+234802034781,,18,2036-05-12,Unknown,Excellent
1104,Bob,25.0,UNKNOWN,user2382@gmail.com,Invalid,2500000.0,-3,2036-05-13,VIP, Bad 
8433,Hannah,35.0,UNKNOWN,user3470@gmail.com,+234806554036,30000.0,-2,2036-05-14,Platinum, Average
8689, Hannah  ,50.0,M,,+234805475834,30000.0,12,2036-05-15,Bronze,Excellent
4567,Alice,30.0,UNKNOWN,user852@gmail.com,+234802135218,100000.0,18,2036-05-16,Silver,Excellent
5348,Grace,18.0,nan,user1680@gmail.com,+234805617082,30000.0,-3,2036-05-17,Platinum, Poor
5390,Hannah,,nan,user3711@gmail.com,+234807611413,-5000.0,8,2036-05-18,Gold, Bad 
7811,Eve,25.0,nan,user3471@gmail.com,+234806087123,-5000.0,10,2036-05-19,Gold,Excellent
2181, Charlie  ,25.0,M,user2317@gmail.com,+234807859787,150000.0,6,2036-05-20,Silver, Poor
5644,David,40.0,Female,user4013@gmail.com,+234801943114,-5000.0,5,2036-05-21,VIP, Poor
6873,Frank,60.0,UNKNOWN,user2034@gmail.com,+234803879406,100000.0,-4,2036-05-22,nan,Good
5394,Eve,60.0,UNKNOWN,,+234801503822,,-5,2036-05-23,Gold,nan
4534,David,35.0,nan,user743@gmail.com,+234805295626,30000.0,7,2036-05-24,Platinum,Excellent
6844,Eve,25.0,Female,user3590@gmail.com,Invalid,100000.0,12,2036-05-25,Bronze, Average
6939,Alice,35.0,UNKNOWN,user767@gmail.com,Invalid,100000.0,12,2036-05-26,VIP,Good
7475,Alice,22.0,F,user196@gmail.com,+234808076169,50000.0,7,2036-05-27,nan, Bad 
2774,Frank,40.0,M,user4967@gmail.com,+234806767812,100000.0,-2,2036-05-28,Silver,nan
9283, Charlie  ,35.0,Male,,+234807300983,100000.0,-5,2036-05-29,Gold, Average
1446,Grace,22.0,F,,+234807534343,50000.0,9,2036-05-30,VIP, Average
1108, Hannah  ,,Male,,+234802108574,70000.0,11,2036-05-31,Bronze, Poor
4239,Frank,60.0,F,user4282@gmail.com,+234808098623,150000.0,0,2036-06-01,VIP,Excellent
6931,Grace,30.0,F,user4164@gmail.com,Invalid,30000.0,-1,2036-06-02,VIP, Poor
5053, David  ,60.0,F,user3415@gmail.com,+234808784153,2500000.0,-5,2036-06-03,Silver, Poor
5537,Hannah,18.0,M,,+234802767658,50000.0,16,2036-06-04,nan,Excellent
7361,Eve,40.0,Male,user3520@gmail.com,+234807407630,-5000.0,10,2036-06-05,Bronze,Excellent
2245,Frank,40.0,Female,user2604@gmail.com,+234804297463,100000.0,8,2036-06-06,Bronze,Excellent
3720,Grace,25.0,Female,user4346@gmail.com,+234804991687,100000.0,18,2036-06-07,VIP, Poor
9469,Bob,35.0,nan,user4526@gmail.com,+234807744503,30000.0,-1,2036-06-08,Gold,nan
8741,Bob,,UNKNOWN,user4823@gmail.com,+234806955581,150000.0,-3,2036-06-09,VIP,Excellent
6105, Charlie  ,18.0,M,user3713@gmail.com,+234807322112,-5000.0,-3,2036-06-10,Platinum,Excellent
3922, Grace  ,35.0,nan,user672@gmail.com,+234806471212,,6,2036-06-11,Gold, Average
3513,Frank,18.0,nan,user4778@gmail.com,+234806863640,50000.0,12,2036-06-12,Silver, Poor
3801, David  ,25.0,M,user2717@gmail.com,+234803298038,70000.0,3,2036-06-13,Bronze,Excellent
7981,Bob,25.0,M,user2654@gmail.com,+234805373604,30000.0,19,2036-06-14,Unknown, Poor
9221,Charlie,60.0,F,user1957@gmail.com,+234807195545,30000.0,17,2036-06-15,Gold, Bad 
7502, Frank  ,,M,user1507@gmail.com,Invalid,50000.0,11,2036-06-16,Silver,Good
7038, Charlie  ,60.0,Female,user518@gmail.com,+234805380021,100000.0,11,2036-06-17,VIP, Average
7229,David,40.0,M,user917@gmail.com,+234809136598,100000.0,14,2036-06-18,Silver, Average
1364,Bob,40.0,F,,Invalid,2500000.0,12,2036-06-19,Platinum, Poor
2800,Hannah,,Male,user92@gmail.com,+234803650922,2500000.0,-3,2036-06-20,Unknown,Excellent
6958,Bob,30.0,nan,user2964@gmail.com,+234809977380,70000.0,12,2036-06-21,Silver, Poor
8436,Bob,22.0,M,user1226@gmail.com,+234803443446,50000.0,9,2036-06-22,Unknown,nan
5793,Grace,22.0,nan,user509@gmail.com,+234806774050,30000.0,-5,2036-06-23,Unknown,Good
9160,Alice,35.0,Male,user3046@gmail.com,+234802384630,-5000.0,-3,2036-06-24,Gold, Average
1179,Grace,25.0,UNKNOWN,user4105@gmail.com,+234803841684,50000.0,1,2036-06-25,nan, Average
4873, Bob  ,50.0,F,user2105@gmail.com,+234802517523,,4,2036-06-26,Bronze,Good
4960,Eve,25.0,nan,user1242@gmail.com,Invalid,2500000.0,3,2036-06-27,Gold, Poor
2186,Alice,50.0,M,user3031@gmail.com,+234804099590,30000.0,3,2036-06-28,Gold, Average
1773, Hannah  ,25.0,UNKNOWN,user2852@gmail.com,+234802169739,70000.0,2,2036-06-29,Bronze,Excellent
5460,Frank,22.0,UNKNOWN,user1874@gmail.com,+234806290711,70000.0,0,2036-06-30,Platinum, Poor
1352, Grace  ,30.0,Male,user3163@gmail.com,+234801007363,2500000.0,-5,2036-07-01,Gold,Excellent
7943,Alice,30.0,nan,user523@gmail.com,+234801878894,30000.0,10,2036-07-02,Bronze,nan
6202,Alice,60.0,nan,user4894@gmail.com,+234802497041,100000.0,18,2036-07-03,Bronze,nan
6344,Grace,60.0,Female,user3224@gmail.com,+234809307246,30000.0,18,2036-07-04,Gold,nan
5507,Grace,,Female,user3914@gmail.com,Invalid,30000.0,19,2036-07-05,Unknown, Bad 
5830,Alice,50.0,Female,user4331@gmail.com,+234808903420,,4,2036-07-06,Bronze,Good
1117,Charlie,50.0,nan,user4295@gmail.com,+234806435582,30000.0,5,2036-07-07,Unknown,nan
1481,Hannah,50.0,nan,user333@gmail.com,+234804569662,150000.0,6,2036-07-08,VIP, Average
5287,Eve,60.0,Female,user1348@gmail.com,+234807240634,-5000.0,16,2036-07-09,Gold,Good
7802,David,25.0,F,user2662@gmail.com,+234803928667,150000.0,-3,2036-07-10,Unknown,Good
9298,Bob,,M,user3223@gmail.com,+234802167921,50000.0,0,2036-07-11,Platinum,Excellent
5477,Hannah,60.0,M,user4704@gmail.com,+234805603345,50000.0,2,2036-07-12,VIP, Average
7533,Grace,22.0,F,user900@gmail.com,+234806112838,-5000.0,17,2036-07-13,nan, Bad 
1243,Alice,40.0,Male,user2153@gmail.com,+234802808104,70000.0,7,2036-07-14,Platinum,Good
8012,David,35.0,M,user354@gmail.com,+234802076852,100000.0,18,2036-07-15,Unknown,Excellent
1865,Grace,,nan,user3988@gmail.com,+234806794889,70000.0,13,2036-07-16,nan,nan
6329, Charlie  ,25.0,UNKNOWN,user902@gmail.com,Invalid,,2,2036-07-17,Gold,Excellent
1603,David,25.0,nan,user4261@gmail.com,+234802622613,30000.0,15,2036-07-18,Silver,nan
6756,Alice,35.0,M,user337@gmail.com,+234807813709,-5000.0,17,2036-07-19,Bronze, Average
5018,Hannah,50.0,F,,+234808071241,70000.0,7,2036-07-20,VIP, Poor
6192,Frank,22.0,Male,user2547@gmail.com,+234806271917,30000.0,-2,2036-07-21,Gold, Poor
3015,Hannah,50.0,M,user4311@gmail.com,+234809628899,70000.0,-3,2036-07-22,Bronze, Bad 
4380,Hannah,50.0,F,,+234807565473,30000.0,16,2036-07-23,Unknown,nan
4770,Eve,40.0,UNKNOWN,user3458@gmail.com,+234806704688,70000.0,19,2036-07-24,Silver,Excellent
6829,David,40.0,Female,user1540@gmail.com,Invalid,150000.0,14,2036-07-25,Platinum, Poor
2613, Grace  ,30.0,UNKNOWN,user3898@gmail.com,+234803648461,150000.0,19,2036-07-26,Gold,Good
2879,Alice,18.0,UNKNOWN,user3064@gmail.com,+234807205766,2500000.0,-3,2036-07-27,Gold, Bad 
6372,Grace,18.0,Male,user2720@gmail.com,+234805531603,150000.0,16,2036-07-28,Unknown,nan
5108,Alice,60.0,M,user737@gmail.com,+234807960866,-5000.0,6,2036-07-29,Silver,Good
9978,Bob,50.0,Female,user668@gmail.com,+234807284900,50000.0,-1,2036-07-30,nan, Poor
1148,Frank,35.0,F,user2721@gmail.com,+234808709952,-5000.0,19,2036-07-31,Platinum,Excellent
2754, Bob  ,50.0,Female,user4193@gmail.com,+234804456951,-5000.0,0,2036-08-01,Gold, Poor
8378,Hannah,22.0,M,user2695@gmail.com,+234807121373,,12,2036-08-02,Unknown, Bad 
7681,Frank,,Male,user4906@gmail.com,+234802600119,70000.0,14,2036-08-03,nan,nan
4756,Eve,35.0,M,user186@gmail.com,+234807199254,50000.0,8,2036-08-04,Bronze, Bad 
6392,Bob,18.0,F,user3845@gmail.com,+234805380963,-5000.0,-1,2036-08-05,Unknown,Good
4052,Eve,,Female,user2956@gmail.com,+234804391736,-5000.0,5,2036-08-06,Silver,Good
6692,Grace,30.0,UNKNOWN,,+234809508385,100000.0,3,2036-08-07,nan, Bad 
5218,Hannah,30.0,M,user2073@gmail.com,+234809384274,70000.0,11,2036-08-08,Gold,Good
5803,Charlie,60.0,nan,,+234808140717,30000.0,6,2036-08-09,Unknown, Average
3377,Charlie,50.0,Male,user942@gmail.com,+234807498978,,19,2036-08-10,nan,nan
6086, Frank  ,35.0,Male,user257@gmail.com,+234809107952,50000.0,-5,2036-08-11,Platinum, Bad 
4182,Frank,22.0,Female,user4369@gmail.com,+234807229825,50000.0,-5,2036-08-12,VIP,nan
4160, Bob  ,,UNKNOWN,user585@gmail.com,+234806132389,,-2,2036-08-13,Gold,Good
7576,Charlie,60.0,F,,+234805159658,2500000.0,16,2036-08-14,Platinum,nan
9903,David,25.0,UNKNOWN,user79@gmail.com,+234805874277,70000.0,12,2036-08-15,Silver, Poor
3586,David,60.0,Female,user838@gmail.com,+234809407307,30000.0,11,2036-08-16,Platinum,Excellent
3648,Grace,25.0,UNKNOWN,user1573@gmail.com,+234803046523,100000.0,6,2036-08-17,Platinum, Average
8313,David,18.0,Female,user3240@gmail.com,+234808645491,70000.0,14,2036-08-18,nan, Average
2717, Grace  ,22.0,UNKNOWN,user1972@gmail.com,+234806316297,,18,2036-08-19,Silver,Excellent
6308, Charlie  ,25.0,M,user124@gmail.com,+234807633766,2500000.0,16,2036-08-20,VIP,Excellent
8407,David,40.0,Male,user3977@gmail.com,+234807289711,70000.0,6,2036-08-21,Unknown,nan
1870,Eve,22.0,Female,user2538@gmail.com,+234805566416,-5000.0,-1,2036-08-22,Bronze,nan
4574,Alice,50.0,Female,user3953@gmail.com,+234809889470,70000.0,-5,2036-08-23,VIP, Poor
6827,Frank,50.0,Male,user331@gmail.com,+234807384174,2500000.0,13,2036-08-24,Bronze,nan
8986,Hannah,60.0,nan,user4828@gmail.com,+234802354889,,1,2036-08-25,Bronze,Excellent
9462,Bob,18.0,nan,user3899@gmail.com,+234804108545,2500000.0,9,2036-08-26,Bronze, Average
9741,Grace,25.0,F,user3496@gmail.com,+234803096383,2500000.0,8,2036-08-27,Gold, Poor
6769, Eve  ,50.0,Female,user2293@gmail.com,Invalid,,-3,2036-08-28,VIP,Excellent
6733,David,,M,user622@gmail.com,+234809681831,2500000.0,-1,2036-08-29,Platinum, Poor
4240,Hannah,,UNKNOWN,user1540@gmail.com,+234803152396,100000.0,0,2036-08-30,nan, Poor
5893, Hannah  ,25.0,M,user1821@gmail.com,+234805892244,,19,2036-08-31,Gold,nan
1886,Alice,18.0,Female,user4360@gmail.com,Invalid,,5,2036-09-01,nan,nan
6854,Bob,,F,user3565@gmail.com,Invalid,,13,2036-09-02,Silver,Good
6318,Eve,50.0,Female,user2176@gmail.com,+234807560404,-5000.0,16,2036-09-03,Silver,Excellent
3258,Bob,18.0,F,user4850@gmail.com,+234807842061,-5000.0,-4,2036-09-04,Bronze,nan
5382,Grace,25.0,Male,user2924@gmail.com,+234806647684,-5000.0,19,2036-09-05,Gold,Good
2785, Grace  ,22.0,UNKNOWN,user1087@gmail.com,+234804665657,50000.0,6,2036-09-06,Unknown,nan
8727,Frank,18.0,M,user67@gmail.com,+234804322044,,19,2036-09-07,nan, Average
1295,Charlie,50.0,F,,+234801546762,,17,2036-09-08,Unknown, Poor
3597,Grace,22.0,M,user2986@gmail.com,Invalid,,8,2036-09-09,Gold, Average
1680,David,,Male,user4159@gmail.com,+234808946475,100000.0,3,2036-09-10,Silver, Poor
5890,Hannah,60.0,Female,user1254@gmail.com,+234806740470,-5000.0,14,2036-09-11,Platinum,Excellent
5298, Eve  ,30.0,F,user4360@gmail.com,+234804698870,70000.0,10,2036-09-12,VIP, Bad 
1324,Eve,,UNKNOWN,user2039@gmail.com,+234808318732,-5000.0,11,2036-09-13,VIP,Excellent
8952,Alice,22.0,F,user401@gmail.com,+234801925462,,11,2036-09-14,Bronze, Poor
1986,Hannah,30.0,nan,user1972@gmail.com,+234805461470,,-4,2036-09-15,nan, Bad 
4118,Alice,60.0,Female,user2866@gmail.com,Invalid,2500000.0,4,2036-09-16,Bronze, Bad 
1760,Alice,35.0,Female,user427@gmail.com,+234804439864,100000.0,5,2036-09-17,Bronze,Excellent
8758,Hannah,,UNKNOWN,user167@gmail.com,+234804659887,70000.0,-3,2036-09-18,Silver, Average
1906,Bob,50.0,UNKNOWN,user3256@gmail.com,+234801098872,100000.0,-4,2036-09-19,Silver,Excellent
6499,David,18.0,Male,user4073@gmail.com,Invalid,2500000.0,-2,2036-09-20,Unknown, Poor
1364,Bob,18.0,M,user59@gmail.com,+234803353984,150000.0,2,2036-09-21,VIP, Average
8769,David,30.0,F,user291@gmail.com,+234809877075,30000.0,13,2036-09-22,Unknown, Poor
4413,Eve,30.0,Male,user903@gmail.com,+234808464859,30000.0,14,2036-09-23,Unknown,nan
9027,Grace,30.0,M,user1725@gmail.com,+234807375622,30000.0,12,2036-09-24,Bronze,nan
8939,Grace,25.0,Male,user4111@gmail.com,+234801582013,,-5,2036-09-25,Unknown, Average
4081,Bob,50.0,nan,user226@gmail.com,+234801862278,100000.0,18,2036-09-26,Gold,Good
6448,Bob,30.0,UNKNOWN,,+234804156189,,17,2036-09-27,Unknown, Average
4258,Bob,,UNKNOWN,user2283@gmail.com,+234809500691,30000.0,-4,2036-09-28,nan,Good
3107,Charlie,60.0,Female,user4330@gmail.com,+234806768633,70000.0,2,2036-09-29,Platinum, Poor
8928, Frank  ,30.0,F,user416@gmail.com,+234804743312,70000.0,4,2036-09-30,Silver,Excellent
3933,Hannah,,F,user4052@gmail.com,+234807438659,150000.0,13,2036-10-01,Unknown, Poor
3829, David  ,25.0,F,user4921@gmail.com,+234807185608,100000.0,1,2036-10-02,nan,Excellent
9633,Grace,,Male,user3253@gmail.com,+234807889667,150000.0,11,2036-10-03,Bronze,nan
6006,David,35.0,Male,user4200@gmail.com,+234805440190,-5000.0,-3,2036-10-04,nan,Good
2559,Bob,35.0,F,user4669@gmail.com,+234807728116,70000.0,19,2036-10-05,Bronze,Excellent
2741,Charlie,,Female,user684@gmail.com,+234808580802,30000.0,9,2036-10-06,Silver, Poor
6830,Bob,50.0,M,user667@gmail.com,+234803936229,150000.0,-2,2036-10-07,VIP, Poor
8523,David,25.0,nan,user2208@gmail.com,+234802843158,150000.0,11,2036-10-08,VIP, Poor
1625,Frank,18.0,Male,,+234805152134,150000.0,5,2036-10-09,nan, Average
2690,Grace,,F,user128@gmail.com,+234809182733,100000.0,0,2036-10-10,VIP, Poor
9282,Frank,22.0,UNKNOWN,,+234808549519,2500000.0,11,2036-10-11,VIP, Average
7310,Hannah,40.0,Male,user2975@gmail.com,+234808349306,-5000.0,4,2036-10-12,Gold, Bad 
4006, Eve  ,60.0,M,user543@gmail.com,+234802946448,100000.0,-5,2036-10-13,Bronze,Good
5302,Charlie,60.0,Male,user2580@gmail.com,+234803640753,30000.0,12,2036-10-14,VIP, Bad 
2088,Frank,50.0,M,user3832@gmail.com,+234808025696,30000.0,8,2036-10-15,nan, Bad 
7007,Charlie,30.0,M,,+234803689949,30000.0,13,2036-10-16,nan, Average
5611, Bob  ,40.0,Male,user3266@gmail.com,+234801075849,150000.0,12,2036-10-17,nan, Average
8928,Eve,18.0,M,user546@gmail.com,+234809981096,2500000.0,18,2036-10-18,VIP,Good
5490,David,25.0,Male,user152@gmail.com,+234807833507,30000.0,16,2036-10-19,Unknown,Good
9378,Frank,35.0,Male,user4488@gmail.com,+234808670041,-5000.0,-5,2036-10-20,nan,nan
2597,Frank,30.0,Female,user1559@gmail.com,+234807620511,100000.0,16,2036-10-21,Platinum,Good
4747,Alice,35.0,UNKNOWN,user4598@gmail.com,+234807782213,70000.0,-5,2036-10-22,Platinum, Poor
3670, Grace  ,18.0,nan,user1485@gmail.com,+234809512829,30000.0,3,2036-10-23,nan, Poor
9431,David,40.0,M,user1741@gmail.com,+234806520632,50000.0,8,2036-10-24,Bronze,Good
3580,Frank,50.0,Male,user3973@gmail.com,+234802761697,100000.0,-3,2036-10-25,Unknown, Average
8432,Frank,,M,user4043@gmail.com,+234801827255,,6,2036-10-26,Silver, Bad 
9330,David,35.0,Male,user3122@gmail.com,+234803267798,70000.0,11,2036-10-27,VIP,Good
3506,Eve,40.0,nan,user1990@gmail.com,+234805160584,100000.0,11,2036-10-28,Gold,nan
5725,Charlie,,Male,user4543@gmail.com,+234807791655,30000.0,-4,2036-10-29,Platinum,Good
5300,David,,Male,user2601@gmail.com,+234803977861,150000.0,0,2036-10-30,VIP, Bad 
9759,Charlie,35.0,UNKNOWN,user1383@gmail.com,+234802574235,-5000.0,-5,2036-10-31,Silver,Excellent
8002,Eve,25.0,M,user4441@gmail.com,+234807643681,50000.0,17,2036-11-01,Gold,Good
7131, Eve  ,60.0,UNKNOWN,user1163@gmail.com,+234802324937,,6,2036-11-02,Platinum,Good
9831,Hannah,,UNKNOWN,user4629@gmail.com,+234806318323,70000.0,-2,2036-11-03,Unknown, Poor
